order_item_id,order_id,item_id,quantity,unit_price
1095,368,2851,3,283.57
1096,368,1683,3,129.94
1097,369,1554,2,366.26
1098,369,2415,1,763.12
1099,370,1231,3,114.57
1100,370,2056,3,565.5
1101,370,2483,1,154.9
1102,370,2927,1,551.8
1103,371,2401,1,271.21
1104,371,1210,1,476.4
1105,371,1641,1,331.75
1106,372,470,1,186.2
1107,372,1028,3,606.07
1108,372,1626,1,54.82
1109,372,1163,1,149.18
1110,373,2703,3,393.68
1111,373,2149,1,604.32
1112,373,2629,2,524.69
1113,373,1070,3,125.04
1114,374,2434,1,414.13
1115,374,373,1,429.68
1116,374,91,1,191.27
1117,375,1356,3,251.87
1118,375,1863,3,662.64
1119,376,2730,1,233.52
1120,376,217,3,203.0
1121,376,1418,3,91.09
1122,377,1112,2,574.71
1123,377,215,3,612.64
1124,378,1433,2,160.56
1125,378,57,3,86.97
1126,378,996,2,179.16
1127,379,2693,3,102.77
1128,379,450,3,565.83
1129,380,4,1,186.56
1130,380,2432,3,556.24
1131,380,2565,3,213.69
1132,381,1256,2,181.04
1133,381,188,1,460.77
1134,382,209,1,582.76
1135,382,1613,3,601.75
1136,382,2477,2,396.03
1137,383,857,2,587.9
1138,383,2311,2,491.18
1139,384,1924,1,265.08
1140,384,1438,3,571.09
1141,384,1258,3,513.17
1142,384,2623,3,625.13
1143,385,2565,2,213.69
1144,385,2802,1,663.32
1145,385,2432,1,556.24
1146,385,2504,1,774.99
1147,386,2520,1,210.33
1148,386,1856,3,293.42
1149,386,697,1,253.29
1150,386,1008,1,691.35
1151,387,360,2,583.7
1152,387,1239,2,223.93
1153,387,717,2,228.93
1154,388,259,2,522.66
1155,388,1359,3,684.71
1156,389,1473,1,205.4
1157,389,884,3,483.59
1158,389,1087,2,750.98
1159,389,798,3,114.79
1160,390,1698,2,261.77
1161,390,860,3,697.05
1162,390,2882,2,650.19
1163,391,581,2,63.78
1164,391,617,2,396.01
1165,391,710,3,641.58
1166,392,581,2,63.78
1167,392,2527,2,255.63
1168,392,2102,3,420.0
1169,392,2949,2,127.72
1170,393,640,3,77.54
1171,393,2899,1,620.44
1172,393,2715,3,244.57
1173,394,193,2,392.78
1174,394,2820,1,335.31
1175,395,2352,2,733.9
1176,395,2644,2,732.31
1177,395,2952,2,550.64
1178,396,1764,1,580.09
1179,396,2157,3,83.88
1180,396,718,3,780.42
1181,397,1134,3,200.06
1182,397,1874,2,502.47
1183,397,2781,1,293.41
1184,398,1952,1,626.62
1185,398,2279,2,309.38
1186,398,1814,3,191.5
1187,399,1025,1,799.04
1188,399,1565,3,714.1
1189,400,2,1,596.62
1190,400,903,3,573.54
1191,401,1123,2,273.07
1192,401,124,3,761.35
1193,401,2269,1,342.82
1194,401,725,1,281.03
1195,402,610,2,353.65
1196,402,438,1,222.02
1197,403,888,1,602.13
1198,403,1126,3,667.4
1199,403,2897,1,142.6
1200,404,726,1,564.13
1201,404,156,1,253.87
1202,405,1634,1,380.55
1203,405,1331,2,455.75
1204,406,458,1,359.68
1205,406,781,3,334.85
1206,407,2665,2,478.06
1207,407,1086,1,250.95
1208,408,1868,2,191.64
1209,408,306,3,785.44
1210,409,1804,3,148.56
1211,409,336,1,441.53
1212,409,2160,2,278.45
1213,410,1122,1,117.69
1214,410,1609,1,749.1
1215,411,1575,3,227.3
1216,411,1269,1,599.41
1217,411,2595,1,629.95
1218,412,1493,1,699.1
1219,412,2795,2,474.29
1220,412,80,1,405.57
1221,412,2855,2,219.16
1222,413,2216,2,136.03
1223,413,2660,1,518.2
1224,413,262,1,575.66
1225,414,750,1,464.04
1226,414,534,2,153.81
1227,414,1961,3,750.54
1228,415,943,1,535.43
1229,415,1500,2,657.8
1230,415,2798,3,780.67
1231,416,1189,3,297.07
1232,416,1354,3,398.62
1233,416,879,2,145.41
1234,417,1968,3,380.62
1235,417,569,2,571.3
1236,417,437,2,541.12
1237,417,1652,1,436.19
1238,418,1523,3,395.15
1239,418,1442,1,214.55
1240,419,964,3,116.34
1241,419,161,2,185.95
1242,419,740,2,583.83
1243,420,1547,2,558.04
1244,420,972,1,184.53
1245,420,167,2,439.32
1246,420,2122,3,663.88
1247,421,2072,3,174.24
1248,421,1936,1,322.03
1249,421,842,1,496.23
1250,422,2219,3,343.04
1251,422,2675,2,542.14
1252,422,511,3,650.76
1253,423,471,2,662.94
1254,423,1380,2,554.18
1255,423,120,2,63.44
1256,424,1699,2,122.99
1257,424,994,3,311.16
1258,424,1187,2,165.33
1259,424,1979,3,199.6
1260,425,721,1,458.4
1261,425,2911,3,528.54
1262,426,1551,3,498.65
1263,426,1434,2,268.3
1264,426,999,3,147.66
1265,426,1785,3,751.56
1266,427,1895,3,518.57
1267,427,283,3,655.77
1268,427,2180,1,517.85
1269,427,448,1,50.07
1270,428,1350,3,331.63
1271,428,874,1,331.65
1272,429,1667,3,215.28
1273,429,871,3,610.32
1274,430,2018,1,117.23
1275,430,2279,2,309.38
1276,430,2069,2,434.49
1277,431,1650,2,763.3
1278,431,109,3,153.02
1279,431,2128,1,635.02
1280,432,2949,1,127.72
1281,432,2328,1,321.27
1282,432,434,1,97.84
1283,433,2212,3,576.18
1284,433,365,2,229.44
1285,434,492,3,469.27
1286,434,33,1,398.79
1287,434,2352,3,733.9
1288,434,1558,2,661.72
1289,435,2014,1,182.67
1290,435,2458,3,248.2
1291,435,2386,3,378.94
1292,435,2586,2,395.44
1293,436,1626,2,54.82
1294,436,2628,3,113.04
1295,437,1360,3,329.98
1296,437,2021,3,550.78
1297,438,1483,2,534.02
1298,438,2265,3,705.48
1299,438,937,3,188.37
1300,438,362,2,687.93
1301,439,1785,1,751.56
1302,439,2605,3,76.12
1303,439,1688,1,255.09
1304,440,2590,2,53.71
1305,440,2446,2,684.11
1306,440,889,3,375.69
1307,441,1215,1,639.63
1308,441,730,1,448.44
1309,442,1522,1,444.39
1310,442,1593,1,264.01
1311,442,1981,3,576.72
1312,442,332,3,406.9
1313,443,2747,3,763.58
1314,443,1783,1,209.8
1315,443,2420,3,708.42
1316,443,2478,2,740.92
1317,444,2253,3,742.66
1318,444,1477,2,150.75
1319,445,2103,3,753.28
1320,445,1283,1,783.3
1321,446,196,2,772.89
1322,446,2821,1,198.98
1323,446,613,2,708.33
1324,446,2074,3,661.92
1325,447,1384,3,57.02
1326,447,1155,3,114.3
1327,447,681,1,633.34
1328,448,42,1,140.21
1329,448,1287,1,575.22
1330,448,274,2,170.72
1331,449,785,1,123.02
1332,449,2362,2,569.8
1333,450,2337,2,522.75
1334,450,2746,3,296.48
1335,450,1150,1,373.48
1336,451,875,1,488.82
1337,451,2066,1,250.69
1338,451,890,1,735.32
1339,452,2116,2,291.43
1340,452,1062,1,225.97
1341,452,691,2,66.86
1342,452,2082,2,158.78
1343,453,2244,2,488.37
1344,453,2633,1,160.06
1345,454,2070,1,179.72
1346,454,360,1,583.7
1347,454,1281,2,375.55
1348,455,2193,3,472.93
1349,455,1375,1,735.51
1350,455,1939,2,190.81
1351,456,1249,1,646.98
1352,456,2807,2,56.4
1353,456,2399,2,327.16
1354,456,1928,3,582.01
1355,457,2360,1,733.3
1356,457,863,3,563.93
1357,458,2511,1,230.58
1358,458,2756,1,624.82
1359,459,1259,2,414.77
1360,459,1637,3,306.61
1361,459,2868,1,541.6
1362,459,1267,1,733.24
1363,460,1659,1,583.96
1364,460,1464,3,295.76
1365,460,2351,2,170.23
1366,460,1248,3,769.85
1367,461,1321,3,752.62
1368,461,1590,3,227.23
1369,461,161,3,185.95
1370,462,2707,3,161.02
1371,462,1375,3,735.51
1372,463,2029,3,554.98
1373,463,800,3,722.0
1374,463,2290,2,195.23
1375,463,2398,3,55.0
1376,464,367,3,552.25
1377,464,1956,1,229.33
1378,464,2614,1,683.13
1379,464,336,1,441.53
1380,465,1376,3,506.59
1381,465,290,3,247.43
1382,465,153,2,296.5
1383,465,878,2,524.02
1384,466,405,3,364.32
1385,466,656,1,419.38
1386,467,2738,2,289.14
1387,467,1724,2,97.95
1388,467,501,3,192.4
1389,468,1496,2,284.81
1390,468,2547,1,738.51
1391,468,899,3,705.65
1392,468,980,3,318.04
1393,469,1209,1,681.15
1394,469,2835,1,155.17
1395,469,1954,3,320.24
1396,469,440,1,71.43
1397,470,2699,2,685.3
1398,470,2134,3,315.82
1399,471,1101,2,285.43
1400,471,1418,3,91.09
1401,471,512,3,666.52
1402,472,568,1,461.6
1403,472,1739,3,493.84
1404,473,286,2,708.41
1405,473,2009,2,722.49
1406,474,2198,2,122.03
1407,474,806,2,796.97
1408,475,121,3,219.7
1409,475,1377,2,359.87
1410,475,636,1,228.41
1411,475,2385,1,555.43
1412,476,334,1,119.89
1413,476,1341,1,351.35
1414,476,517,3,194.84
1415,477,2873,1,369.89
1416,477,1154,2,730.5
1417,478,2568,2,472.83
1418,478,161,2,185.95
1419,478,1680,2,685.34
1420,479,2013,3,744.76
1421,479,2155,1,495.5
1422,479,692,2,290.66
1423,480,1098,2,243.8
1424,480,514,2,600.73
1425,480,2028,3,280.55
1426,480,2475,1,616.28
1427,481,1169,1,610.87
1428,481,1907,1,449.36
1429,481,1020,2,262.71
1430,481,2472,2,283.59
1431,482,1889,3,418.87
1432,482,2770,2,674.41
1433,483,2873,3,369.89
1434,483,308,1,332.49
1435,483,358,3,110.03
1436,483,47,3,115.27
1437,484,1101,1,285.43
1438,484,906,3,715.98
1439,484,1193,3,460.37
1440,484,1416,1,284.96
1441,485,2293,3,793.2
1442,485,1640,2,122.63
1443,485,1353,2,762.02
1444,485,469,3,249.88
1445,486,2748,3,305.86
1446,486,2588,1,188.45
1447,486,2312,1,94.79
1448,487,1393,1,99.02
1449,487,863,1,563.93
1450,487,228,3,183.07
1451,487,1507,2,296.63
1452,488,755,1,578.66
1453,488,529,2,438.21
1454,488,2078,3,490.15
1455,489,2844,1,298.69
1456,489,2375,2,792.45
1457,489,28,1,528.64
1458,490,1663,2,546.98
1459,490,2466,1,472.36
1460,490,282,3,570.09
1461,490,2074,2,661.92
1462,491,1660,3,145.9
1463,491,166,1,783.42
1464,492,2745,2,501.02
1465,492,1429,1,411.05
1466,493,633,3,770.33
1467,493,2863,3,525.97
1468,494,1922,3,611.08
1469,494,2548,2,189.24
1470,495,565,3,307.45
1471,495,729,2,617.81
1472,496,2072,2,174.24
1473,496,139,3,262.03
1474,496,391,2,556.86
1475,496,2967,3,590.08
1476,497,2492,2,402.87
1477,497,2092,2,389.59
1478,498,756,1,771.3
1479,498,375,1,707.08
1480,498,1228,2,572.02
1481,498,1113,3,406.14
1482,499,1490,2,56.4
1483,499,1522,3,444.39
1484,499,2349,2,301.24
1485,500,520,1,576.91
1486,500,426,1,109.33
1487,500,2811,1,191.64
1488,501,191,1,130.22
1489,501,790,1,439.96
1490,501,387,3,424.25
1491,502,1807,2,372.25
1492,502,2309,1,537.43
1493,502,457,2,263.51
1494,502,481,1,293.39
1495,503,2309,3,537.43
1496,503,1910,3,202.46
1497,503,1302,3,312.75
1498,504,2047,1,627.79
1499,504,1104,1,227.03
1500,504,60,3,779.37
1501,505,721,1,458.4
1502,505,2403,2,115.15
1503,506,2840,2,323.8
1504,506,93,1,545.4
1505,506,536,2,477.87
1506,507,1366,1,488.87
1507,507,1673,3,540.44
1508,507,1713,1,633.3
1509,507,1875,1,132.53
1510,508,313,2,222.49
1511,508,2404,3,776.33
1512,508,649,2,296.91
1513,508,1874,1,502.47
1514,509,1556,2,647.69
1515,509,975,3,485.8
1516,510,534,2,153.81
1517,510,2386,1,378.94
1518,510,750,3,464.04
1519,510,2875,1,140.21
1520,511,301,3,601.94
1521,511,1762,1,89.65
1522,512,182,3,762.77
1523,512,2657,1,205.66
1524,513,1806,2,625.54
1525,513,11,2,590.31
1526,513,1008,2,691.35
1527,513,2866,1,389.08
1528,514,1166,1,117.24
1529,514,1291,1,77.73
1530,514,2131,3,230.42
1531,515,1396,2,193.89
1532,515,2680,1,293.77
1533,516,1708,1,184.72
1534,516,2038,3,428.19
1535,517,2229,2,397.97
1536,517,1918,3,407.62
1537,518,1501,1,219.12
1538,518,146,2,161.86
1539,519,1783,1,209.8
1540,519,1365,2,679.62
1541,519,446,3,653.53
1542,520,1890,2,767.35
1543,520,2252,1,381.15
1544,520,2289,2,722.86
1545,521,2400,1,599.07
1546,521,2296,3,312.25
1547,521,1938,3,98.99
1548,521,2857,1,237.33
1549,522,2142,3,721.29
1550,522,381,3,650.12
1551,522,2066,2,250.69
1552,522,129,3,208.39
1553,523,163,1,412.31
1554,523,1257,1,655.11
1555,524,1935,3,196.05
1556,524,467,3,397.76
1557,524,1250,2,516.38
1558,524,2837,1,328.78
1559,525,480,3,779.96
1560,525,222,3,362.42
1561,525,1709,3,495.04
1562,525,1255,3,710.68
1563,526,770,3,60.65
1564,526,1339,2,233.97
1565,526,2953,3,218.35
1566,527,2056,3,565.5
1567,527,2419,2,528.29
1568,527,235,1,417.91
1569,527,2411,3,152.66
1570,528,1237,1,784.62
1571,528,1540,3,581.82
1572,528,1879,1,456.78
1573,529,2854,2,144.37
1574,529,1090,1,683.09
1575,530,2437,3,760.91
1576,530,2160,3,278.45
1577,531,1236,1,88.19
1578,531,1578,1,203.29
1579,531,142,2,271.51
1580,532,1246,2,741.3
1581,532,1130,1,365.65
1582,532,2756,1,624.82
1583,533,1332,1,534.44
1584,533,1999,2,292.8
1585,533,2247,2,750.68
1586,534,236,2,104.66
1587,534,2969,2,395.18
1588,534,408,1,660.64
1589,535,1913,3,271.02
1590,535,1596,3,175.82
1591,536,218,1,660.52
1592,536,1082,3,360.74
1593,537,1914,2,231.87
1594,537,2846,3,454.61
1595,537,2049,1,528.79
1596,537,1589,1,118.82
1597,538,1605,1,418.59
1598,538,1443,2,569.92
1599,538,636,3,228.41
1600,539,404,1,324.44
1601,539,2156,2,416.23
1602,540,1155,3,114.3
1603,540,681,1,633.34
1604,540,1513,3,178.87
1605,541,1175,2,187.36
1606,541,674,1,304.36
1607,541,1548,1,183.46
1608,541,1710,2,233.75
1609,542,2922,3,320.53
1610,542,1267,1,733.24
1611,542,1916,1,333.1
1612,542,2481,1,378.2
1613,543,2688,1,779.6
1614,543,1543,2,665.32
1615,543,2510,1,295.32
1616,544,2996,2,295.14
1617,544,1819,2,216.33
1618,544,508,2,86.81
1619,544,1698,1,261.77
1620,545,1557,1,593.01
1621,545,2119,2,544.61
1622,545,1927,3,465.62
1623,545,2807,1,56.4
1624,546,891,1,785.14
1625,546,1474,1,697.38
1626,546,2001,3,424.58
1627,546,413,2,639.0
1628,547,1927,3,465.62
1629,547,2864,2,171.41
1630,547,472,2,780.95
1631,547,1327,2,621.46
1632,548,1508,2,119.93
1633,548,1594,1,253.9
1634,548,1309,3,557.62
1635,548,751,3,219.31
1636,549,1911,1,468.78
1637,549,2959,1,520.44
1638,550,2594,1,146.38
1639,550,692,2,290.66
1640,550,2976,1,211.4
1641,551,961,1,596.45
1642,551,421,2,554.89
1643,551,1772,3,656.26
1644,551,933,1,513.97
1645,552,630,2,171.59
1646,552,2324,2,171.91
1647,552,1440,1,364.02
1648,553,2007,2,764.28
1649,553,85,3,557.9
1650,554,967,3,465.4
1651,554,511,2,650.76
1652,554,1928,2,582.01
1653,554,667,2,737.12
1654,555,2798,3,780.67
1655,555,1234,3,772.9
1656,556,2505,1,206.98
1657,556,1759,3,407.65
1658,557,2162,2,547.56
1659,557,1806,2,625.54
1660,558,2467,3,157.83
1661,558,1720,1,273.77
1662,558,319,3,66.83
1663,558,1972,3,574.81
1664,559,23,1,545.45
1665,559,525,1,669.62
1666,559,650,1,571.87
1667,559,259,2,522.66
1668,560,403,1,227.85
1669,560,322,1,499.52
1670,561,604,3,418.58
1671,561,2137,1,536.47
1672,562,1262,1,579.8
1673,562,1768,1,354.89
1674,563,1755,1,446.72
1675,563,536,3,477.87
1676,564,2980,1,490.59
1677,564,2487,1,156.14
1678,565,1886,2,220.01
1679,565,733,2,738.88
1680,566,2963,1,291.25
1681,566,1872,2,391.27
1682,567,2817,3,70.47
1683,567,208,2,786.0
1684,568,912,1,614.88
1685,568,230,1,332.9
1686,569,401,3,334.57
1687,569,1959,1,460.35
1688,570,2534,1,285.68
1689,570,971,1,143.13
1690,570,2726,3,606.03
1691,570,498,3,600.24
1692,571,1978,2,738.1
1693,571,315,3,501.52
1694,571,1922,1,611.08
1695,571,2548,1,189.24
1696,572,2270,3,776.09
1697,572,2725,2,477.06
1698,572,2377,2,572.7
1699,573,2360,2,733.3
1700,573,1405,1,710.07
1701,573,2735,2,729.61
1702,574,2736,2,95.65
1703,574,2376,3,728.2
1704,575,1795,3,131.52
1705,575,2863,3,525.97
1706,576,829,2,341.58
1707,576,1014,1,555.14
1708,577,1065,2,78.03
1709,577,8,1,666.25
1710,577,699,3,509.95
1711,578,2905,1,134.63
1712,578,320,2,151.04
1713,578,2183,1,669.1
1714,578,611,3,590.15
1715,579,155,1,187.15
1716,579,1993,3,772.52
1717,580,553,1,630.37
1718,580,1197,3,140.45
1719,580,821,3,324.02
1720,581,1496,1,284.81
1721,581,2801,3,613.93
1722,581,713,1,261.69
1723,582,2400,2,599.07
1724,582,866,2,238.54
1725,583,2852,2,292.16
1726,583,2652,3,307.21
1727,583,58,1,65.17
1728,584,770,2,60.65
1729,584,2392,1,124.6
1730,584,2647,1,499.31
1731,585,997,2,216.77
1732,585,1622,1,489.56
1733,585,1076,2,653.45
1734,585,1073,1,201.32
1735,586,171,2,58.73
1736,586,1351,3,201.92
1737,587,1998,3,108.36
1738,587,1316,3,501.2
1739,588,700,3,88.04
1740,588,427,2,287.66
1741,588,1644,1,799.58
1742,589,2453,1,65.12
1743,589,2121,2,209.36
1744,589,2963,1,291.25
1745,590,2949,2,127.72
1746,590,2628,2,113.04
1747,590,893,2,389.33
1748,590,2697,2,322.53
1749,591,2329,1,143.23
1750,591,2569,1,291.78
1751,591,335,2,722.73
1752,592,1734,2,544.37
1753,592,92,2,724.77
1754,592,1337,2,426.98
1755,592,1280,1,303.73
1756,593,1407,3,197.66
1757,593,1707,1,744.49
1758,593,1362,1,81.34
1759,594,2618,3,198.21
1760,594,1658,1,600.71
1761,594,277,3,533.51
1762,595,2985,1,759.61
1763,595,2361,2,223.17
1764,596,1238,3,77.76
1765,596,2831,2,222.02
1766,596,68,3,180.3
1767,596,2834,1,473.43
1768,597,2595,1,629.95
1769,597,116,1,147.05
1770,597,2541,1,596.72
1771,597,2464,1,389.2
1772,598,2744,3,794.18
1773,598,2006,3,500.71
1774,598,372,1,481.18
1775,598,2129,2,367.32
1776,599,919,1,110.13
1777,599,1798,3,133.0
1778,600,2079,1,348.73
1779,600,2485,2,796.81
1780,601,2203,1,511.41
1781,601,2606,2,348.66
1782,601,2370,2,482.01
1783,601,1582,3,612.91
1784,602,2580,3,494.81
1785,602,367,3,552.25
1786,603,2471,1,94.2
1787,603,1156,3,780.8
1788,603,2508,1,292.5
1789,604,1964,1,789.61
1790,604,296,2,150.41
1791,604,1261,1,722.24
1792,604,4,1,186.56
1793,605,435,1,69.77
1794,605,2173,3,248.98
1795,605,711,1,415.63
1796,605,2131,3,230.42
1797,606,1622,3,489.56
1798,606,680,3,181.26
1799,607,770,2,60.65
1800,607,1853,2,705.04
1801,607,2953,2,218.35
1802,607,888,1,602.13
1803,608,1259,2,414.77
1804,608,2481,2,378.2
1805,608,1335,1,194.32
1806,609,738,2,695.94
1807,609,124,1,761.35
1808,610,954,3,195.84
1809,610,147,2,592.67
1810,610,624,3,568.79
1811,611,1629,1,177.98
1812,611,2209,3,495.75
1813,611,2011,2,357.79
1814,612,2447,3,426.12
1815,612,2940,1,248.51
1816,612,848,1,572.22
1817,613,2812,2,186.19
1818,613,1914,3,231.87
1819,614,529,3,438.21
1820,614,755,2,578.66
1821,614,2078,3,490.15
1822,614,1579,1,604.44
1823,615,1065,3,78.03
1824,615,18,3,598.99
1825,615,1181,2,472.44
1826,616,1290,3,631.55
1827,616,2431,1,95.6
1828,616,2960,1,580.06
1829,616,1798,2,133.0
1830,617,1367,1,171.06
1831,617,1493,2,699.1
1832,618,1981,3,576.72
1833,618,2778,1,94.49
1834,618,1194,1,349.14
1835,618,2851,1,283.57
1836,619,2268,3,66.91
1837,619,175,3,462.87
1838,619,2389,3,263.94
1839,619,702,1,343.94
1840,620,2312,3,94.79
1841,620,2748,2,305.86
1842,621,1385,3,560.42
1843,621,2544,3,283.37
1844,622,1658,3,600.71
1845,622,2685,2,292.04
1846,623,1697,2,343.3
1847,623,357,2,116.11
1848,623,2133,1,313.97
1849,623,2242,3,482.03
1850,624,468,3,110.17
1851,624,970,1,247.01
1852,624,538,2,416.21
1853,624,305,3,402.26
1854,625,1169,2,610.87
1855,625,179,1,126.98
1856,625,1020,3,262.71
1857,626,1424,1,538.19
1858,626,1336,1,767.97
1859,627,83,1,367.86
1860,627,1688,2,255.09
1861,627,2997,3,694.52
1862,627,2830,3,375.61
1863,628,104,1,245.42
1864,628,2114,2,527.68
1865,628,1290,3,631.55
1866,629,786,3,767.14
1867,629,917,1,388.98
1868,629,334,3,119.89
1869,630,905,2,601.82
1870,630,2878,3,348.17
1871,630,2608,2,541.9
1872,631,2141,2,769.23
1873,631,702,2,343.94
1874,632,2752,2,554.73
1875,632,1926,1,58.15
1876,633,1931,2,214.18
1877,633,156,2,253.87
1878,633,553,1,630.37
1879,634,1312,1,667.86
1880,634,1671,1,748.83
1881,635,1792,3,166.72
1882,635,2777,3,237.38
1883,636,159,3,786.18
1884,636,749,1,517.44
1885,637,849,1,232.73
1886,637,639,1,86.69
1887,637,2958,3,359.24
1888,638,1870,2,713.94
1889,638,852,3,54.76
1890,639,1074,3,680.29
1891,639,1473,1,205.4
1892,640,2366,1,744.29
1893,640,1272,2,233.99
1894,641,1435,2,92.99
1895,641,82,3,506.26
1896,641,574,2,545.28
1897,641,1555,1,559.97
1898,642,911,1,536.78
1899,642,432,3,755.33
1900,643,1959,3,460.35
1901,643,145,1,730.16
1902,644,1487,2,300.32
1903,644,2883,3,570.27
1904,645,2210,2,567.94
1905,645,1527,2,361.29
1906,645,46,2,675.58
1907,645,124,2,761.35
1908,646,878,1,524.02
1909,646,649,1,296.91
1910,646,1874,3,502.47
1911,647,1984,3,790.86
1912,647,527,2,320.01
1913,647,2789,1,401.24
1914,648,500,2,543.72
1915,648,894,1,569.87
1916,648,1910,2,202.46
1917,649,1122,2,117.69
1918,649,1609,1,749.1
1919,650,1907,1,449.36
1920,650,1897,2,749.66
1921,650,2091,1,792.69
1922,651,2711,3,165.83
1923,651,1279,2,588.22
1924,651,562,3,199.76
1925,651,447,2,359.15
1926,652,2898,2,204.37
1927,652,943,3,535.43
1928,652,2667,1,314.02
1929,652,2257,2,660.38
1930,653,1593,2,264.01
1931,653,2695,1,378.89
1932,654,2909,3,230.97
1933,654,778,1,90.74
1934,655,371,2,504.77
1935,655,449,2,307.91
1936,655,1645,2,548.81
1937,655,2308,1,76.9
1938,656,2862,2,645.65
1939,656,763,1,175.63
1940,656,1099,3,533.22
1941,656,2035,3,146.65
1942,657,2169,1,319.56
1943,657,549,3,216.56
1944,657,588,2,777.9
1945,658,860,2,697.05
1946,658,2159,3,616.24
1947,658,2882,2,650.19
1948,659,201,2,364.0
1949,659,2734,2,118.52
1950,660,2634,2,336.43
1951,660,1763,3,580.63
1952,660,1218,3,517.86
1953,661,2281,1,592.5
1954,661,118,2,78.29
1955,661,318,3,493.09
1956,661,1365,2,679.62
1957,662,1156,3,780.8
1958,662,55,2,256.56
1959,662,2508,2,292.5
1960,663,153,1,296.5
1961,663,204,3,682.31
1962,664,1942,3,86.04
1963,664,830,3,424.76
1964,664,970,1,247.01
1965,664,2025,1,731.0
1966,665,2663,3,740.88
1967,665,164,3,380.52
1968,665,578,2,189.81
1969,665,1869,1,535.67
1970,666,1776,1,233.17
1971,666,987,1,121.88
1972,666,749,3,517.44
1973,667,948,2,68.6
1974,667,2307,1,329.29
1975,667,1084,1,520.88
1976,667,849,3,232.73
1977,668,682,2,429.5
1978,668,2318,3,742.02
1979,668,1003,2,99.69
1980,669,2948,2,449.62
1981,669,2846,3,454.61
1982,669,2715,3,244.57
1983,669,269,2,768.04
1984,670,2716,2,407.73
1985,670,2775,2,764.03
1986,670,2691,1,611.46
1987,671,1098,2,243.8
1988,671,678,1,422.79
1989,671,461,1,190.84
1990,671,1189,2,297.07
1991,672,631,2,364.69
1992,672,2168,2,73.18
1993,673,2672,2,264.71
1994,673,1169,1,610.87
1995,673,1904,1,570.07
1996,674,329,2,222.36
1997,674,1438,2,571.09
1998,674,427,2,287.66
1999,674,1924,2,265.08
2000,675,533,2,120.72
2001,675,2136,3,381.01
2002,676,1697,1,343.3
2003,676,977,3,329.9
2004,677,2674,2,52.5
2005,677,935,3,170.94
2006,677,1,1,600.5
2007,677,2823,1,172.16
2008,678,1572,2,336.78
2009,678,420,1,784.53
2010,678,2349,1,301.24
2011,679,1266,3,175.28
2012,679,689,2,299.97
2013,679,1342,2,304.97
2014,679,33,3,398.79
2015,680,1924,3,265.08
2016,680,203,2,653.6
2017,680,700,2,88.04
2018,680,2988,1,283.4
2019,681,973,1,71.33
2020,681,2233,2,400.93
2021,681,128,1,64.34
2022,681,1635,1,701.27
2023,682,2727,1,348.87
2024,682,1822,3,583.69
2025,682,1089,3,230.28
2026,682,1487,3,300.32
2027,683,1339,3,233.97
2028,683,888,3,602.13
2029,683,1902,2,292.29
2030,683,90,3,696.12
2031,684,234,1,630.25
2032,684,1486,3,138.94
2033,684,684,3,631.65
2034,684,2220,3,353.42
2035,685,1766,3,764.46
2036,685,1436,3,366.55
2037,685,2021,3,550.78
2038,686,2812,1,186.19
2039,686,2861,1,610.95
2040,686,56,2,79.09
2041,686,640,3,77.54
2042,687,725,3,281.03
2043,687,1908,2,112.71
2044,687,2696,1,269.72
2045,687,1123,3,273.07
2046,688,1471,1,586.74
2047,688,2884,2,169.06
2048,688,1791,3,358.04
2049,689,1194,3,349.14
2050,689,1981,2,576.72
2051,689,1522,2,444.39
2052,689,2349,1,301.24
2053,690,2180,3,517.85
2054,690,2356,1,766.38
2055,691,283,3,655.77
2056,691,1895,2,518.57
2057,691,295,1,217.48
2058,691,35,2,114.28
2059,692,2458,1,248.2
2060,692,2386,2,378.94
2061,693,206,1,200.67
2062,693,1560,2,754.19
2063,693,1682,2,439.81
2064,694,1497,1,207.19
2065,694,951,1,635.96
2066,694,2536,3,299.5
2067,695,908,3,181.45
