item_id,restaurant_id,name,category,price
2531,4,At Bowl,Breads,579.23
2532,23,Aperiam Thali,Breads,112.12
2533,107,In Thali,Main Course,92.04
2534,82,Illum Wrap,Starters,285.68
2535,110,Odit Bowl,Desserts,787.55
2536,25,Quasi Wrap,Starters,299.5
2537,87,Saepe Thali,Beverages,723.3
2538,22,Qui Bowl,Beverages,437.26
2539,86,Labore Platter,Sides,678.29
2540,86,Nostrum Special,Main Course,194.7
2541,98,Vitae Bowl,Breads,596.72
2542,11,Deleniti Deluxe,Combos,83.38
2543,78,Laboriosam Deluxe,Sides,179.73
2544,96,Porro Thali,Starters,283.37
2545,72,Magnam Combo,Main Course,306.09
2546,73,Eaque Thali,Main Course,474.64
2547,60,Doloremque Special,Main Course,738.51
2548,24,Necessitatibus Wrap,Main Course,189.24
2549,76,Ad Wrap,Starters,625.04
2550,101,Eum Special,Rice & Biryani,528.46
2551,59,Et Special,Rice & Biryani,280.84
2552,88,Delectus Wrap,Rice & Biryani,610.56
2553,95,Error Deluxe,Desserts,90.0
2554,91,Adipisci Combo,Breads,259.22
2555,73,Repudiandae Combo,Sides,219.47
2556,25,Quae Combo,Rice & Biryani,182.83
2557,38,Dolores Combo,Combos,248.41
2558,63,Cupiditate Combo,Beverages,311.64
2559,83,Maiores Bowl,Combos,672.13
2560,88,Totam Thali,Breads,77.55
2561,107,Amet Bowl,Sides,166.78
2562,73,Minus Deluxe,Sides,310.19
2563,104,Tempore Wrap,Desserts,205.59
2564,90,Facere Bowl,Desserts,118.07
2565,99,Quibusdam Deluxe,Desserts,213.69
2566,34,Soluta Special,Main Course,437.77
2567,81,Architecto Deluxe,Combos,154.86
2568,76,Saepe Combo,Beverages,472.83
2569,85,Architecto Bowl,Starters,291.78
2570,14,Ut Wrap,Beverages,702.0
2571,2,Corrupti Deluxe,Sides,406.62
2572,44,Ullam Wrap,Main Course,190.33
2573,46,Adipisci Combo,Breads,400.13
2574,24,Architecto Thali,Starters,379.26
2575,79,Voluptas Platter,Sides,598.22
2576,61,Cum Thali,Rice & Biryani,239.43
2577,48,Nesciunt Bowl,Beverages,411.92
2578,52,Numquam Combo,Starters,778.07
2579,113,Modi Deluxe,Main Course,365.74
2580,100,Cupiditate Combo,Sides,494.81
2581,21,Quo Bowl,Breads,741.77
2582,114,Explicabo Bowl,Rice & Biryani,763.62
2583,73,Pariatur Thali,Breads,147.42
2584,43,Voluptates Thali,Starters,777.74
2585,40,Dolor Thali,Breads,651.12
2586,59,Enim Platter,Breads,395.44
2587,85,Voluptate Deluxe,Rice & Biryani,712.22
2588,39,Vitae Combo,Main Course,188.45
2589,110,Suscipit Deluxe,Sides,117.63
2590,32,Accusamus Deluxe,Beverages,53.71
2591,21,Incidunt Combo,Main Course,403.1
2592,88,Nihil Platter,Rice & Biryani,734.62
2593,86,Ut Platter,Combos,579.67
2594,98,Consequuntur Special,Sides,146.38
2595,98,Ut Deluxe,Sides,629.95
2596,115,Quasi Combo,Sides,497.7
2597,69,Fugit Special,Beverages,416.23
2598,95,Soluta Bowl,Starters,216.27
2599,78,Sequi Deluxe,Rice & Biryani,326.85
2600,44,Voluptates Bowl,Starters,507.92
2601,97,Deserunt Platter,Main Course,534.18
2602,18,Nihil Platter,Rice & Biryani,83.19
2603,39,Corporis Platter,Main Course,304.69
2604,84,Quaerat Deluxe,Sides,163.06
2605,40,Sit Platter,Combos,76.12
2606,54,Cumque Deluxe,Breads,348.66
2607,67,Id Thali,Main Course,398.69
2608,11,Cum Combo,Main Course,541.9
2609,52,Corrupti Thali,Starters,170.66
2610,17,Praesentium Bowl,Sides,564.72
2611,2,Eius Platter,Sides,366.84
2612,7,Sequi Combo,Sides,243.99
2613,82,Eligendi Special,Combos,426.55
2614,100,Fuga Platter,Beverages,683.13
2615,47,Quasi Special,Breads,785.55
2616,69,Eligendi Thali,Sides,702.74
2617,11,Magnam Deluxe,Starters,302.84
2618,120,Voluptatibus Wrap,Desserts,198.21
2619,105,Nemo Bowl,Combos,376.17
2620,60,Impedit Combo,Starters,141.16
2621,63,Dolorem Platter,Beverages,87.56
2622,77,Animi Wrap,Beverages,239.25
2623,44,Quo Wrap,Desserts,625.13
2624,4,Praesentium Bowl,Desserts,184.05
2625,46,Eos Platter,Starters,385.08
2626,39,Voluptas Wrap,Starters,496.83
2627,46,Perspiciatis Wrap,Starters,448.45
2628,51,Iure Deluxe,Breads,113.04
2629,13,Ex Deluxe,Breads,524.69
2630,56,A Combo,Beverages,778.89
2631,89,Accusantium Bowl,Rice & Biryani,739.08
2632,116,Velit Thali,Combos,80.48
2633,42,Commodi Combo,Starters,160.06
2634,93,Culpa Wrap,Main Course,336.43
2635,93,Rem Special,Beverages,745.58
2636,96,Velit Combo,Sides,350.55
2637,24,Possimus Wrap,Desserts,591.2
2638,96,Distinctio Special,Sides,773.87
2639,102,Consectetur Deluxe,Desserts,796.19
2640,79,Quaerat Bowl,Rice & Biryani,570.69
2641,7,Autem Combo,Combos,211.41
2642,120,Consequuntur Platter,Desserts,610.15
2643,100,Facere Deluxe,Desserts,426.17
2644,6,Temporibus Bowl,Sides,732.31
2645,87,Eveniet Combo,Desserts,53.79
2646,27,Odit Special,Sides,542.91
2647,36,Impedit Combo,Combos,499.31
2648,82,Fuga Combo,Main Course,215.99
2649,3,Officiis Wrap,Beverages,215.79
2650,79,Architecto Combo,Combos,490.94
2651,82,Consequuntur Bowl,Beverages,456.09
2652,61,Doloribus Bowl,Starters,307.21
2653,41,Animi Combo,Combos,163.83
2654,110,Illum Wrap,Combos,207.98
2655,90,Magni Deluxe,Sides,241.77
2656,5,Veritatis Wrap,Main Course,523.54
2657,72,Ipsam Combo,Main Course,205.66
2658,68,Nobis Combo,Desserts,268.87
2659,41,Cum Platter,Combos,72.17
2660,80,Consequatur Bowl,Breads,518.2
2661,73,Aperiam Platter,Sides,796.87
2662,3,Accusamus Thali,Desserts,467.33
2663,63,Deserunt Deluxe,Sides,740.88
2664,17,Ut Platter,Main Course,122.73
2665,28,Tenetur Deluxe,Main Course,478.06
2666,23,Dolores Thali,Breads,625.16
2667,95,Iure Platter,Sides,314.02
2668,28,Magnam Platter,Desserts,289.55
2669,47,Nulla Wrap,Main Course,548.18
2670,88,Soluta Wrap,Beverages,426.73
2671,69,Fugiat Platter,Rice & Biryani,694.29
2672,64,Consectetur Thali,Combos,264.71
2673,119,Minima Platter,Breads,742.93
2674,23,Laboriosam Platter,Desserts,52.5
2675,107,Ducimus Combo,Combos,542.14
2676,88,Cum Special,Sides,485.12
2677,54,Natus Platter,Sides,191.66
2678,4,Natus Bowl,Rice & Biryani,153.93
2679,80,Odit Bowl,Main Course,499.68
2680,94,Fugit Platter,Starters,293.77
2681,32,Molestiae Deluxe,Combos,563.27
2682,48,Voluptas Special,Sides,464.04
2683,111,Perferendis Deluxe,Breads,393.33
2684,93,Nihil Thali,Rice & Biryani,181.41
2685,120,Totam Wrap,Rice & Biryani,292.04
2686,38,Doloremque Special,Starters,205.26
2687,60,Culpa Platter,Rice & Biryani,562.75
2688,57,Delectus Deluxe,Breads,779.6
2689,65,Voluptatem Wrap,Main Course,652.77
2690,108,Assumenda Combo,Breads,233.65
2691,93,Dolore Special,Starters,611.46
2692,88,Corporis Wrap,Sides,700.3
2693,61,Nesciunt Thali,Sides,102.77
2694,54,Rerum Combo,Main Course,586.85
2695,78,Perspiciatis Wrap,Starters,378.89
2696,106,Reiciendis Wrap,Starters,269.72
2697,51,Veritatis Thali,Starters,322.53
2698,92,Nulla Bowl,Combos,371.44
2699,16,Ducimus Special,Breads,685.3
2700,98,Similique Thali,Main Course,591.5
2701,47,Modi Platter,Beverages,156.46
2702,32,Magnam Thali,Combos,207.56
2703,13,Similique Combo,Main Course,393.68
2704,91,Aliquam Platter,Rice & Biryani,617.74
2705,44,Vitae Combo,Combos,298.0
2706,58,Delectus Wrap,Desserts,476.17
2707,77,Perspiciatis Special,Breads,161.02
2708,37,Placeat Special,Rice & Biryani,710.13
2709,73,Culpa Combo,Desserts,280.0
2710,92,Neque Deluxe,Desserts,406.46
2711,57,Nulla Wrap,Desserts,165.83
2712,104,Aperiam Wrap,Breads,159.89
2713,38,At Thali,Sides,242.98
2714,30,Facilis Special,Rice & Biryani,487.42
2715,19,Ullam Bowl,Starters,244.57
2716,93,Ipsam Bowl,Sides,407.73
2717,116,Accusantium Deluxe,Beverages,532.89
2718,76,Voluptatibus Thali,Beverages,442.5
2719,49,Veritatis Thali,Combos,536.28
2720,112,Qui Bowl,Combos,181.54
2721,115,Repellat Platter,Starters,551.56
2722,9,Recusandae Combo,Rice & Biryani,281.98
2723,29,Et Deluxe,Desserts,506.48
2724,94,Velit Thali,Main Course,537.5
2725,46,Labore Platter,Combos,477.06
2726,82,Quas Special,Rice & Biryani,606.03
2727,47,Quasi Wrap,Starters,348.87
2728,13,Voluptas Combo,Main Course,253.61
2729,69,Voluptates Thali,Main Course,777.83
2730,8,Sit Platter,Rice & Biryani,233.52
2731,103,Consequatur Wrap,Breads,567.27
2732,84,Non Thali,Rice & Biryani,221.25
2733,92,Ut Platter,Breads,80.17
2734,78,Expedita Combo,Desserts,118.52
2735,25,Perspiciatis Wrap,Main Course,729.61
2736,17,Laborum Bowl,Desserts,95.65
2737,30,Ut Deluxe,Combos,398.2
2738,69,Veritatis Thali,Starters,289.14
2739,82,Temporibus Special,Rice & Biryani,408.72
2740,57,Molestiae Special,Combos,198.05
2741,70,Distinctio Bowl,Rice & Biryani,498.72
2742,39,Quos Bowl,Starters,486.29
2743,111,Similique Special,Combos,633.05
2744,25,Asperiores Bowl,Combos,794.18
2745,33,Accusamus Thali,Sides,501.02
2746,64,Temporibus Wrap,Breads,296.48
2747,62,Dolore Bowl,Desserts,763.58
2748,39,Quae Combo,Rice & Biryani,305.86
2749,87,Optio Bowl,Desserts,519.44
2750,15,Possimus Thali,Breads,415.69
2751,41,Doloremque Bowl,Combos,421.84
2752,23,Autem Special,Sides,554.73
2753,13,Porro Thali,Combos,306.82
2754,88,Iste Bowl,Breads,195.2
2755,14,Excepturi Thali,Rice & Biryani,209.91
2756,65,Iure Combo,Beverages,624.82
2757,61,Hic Special,Desserts,745.66
2758,27,Architecto Bowl,Breads,292.82
2759,25,Quae Thali,Sides,639.36
2760,110,Et Deluxe,Breads,294.26
2761,67,Quo Platter,Sides,634.82
2762,35,Temporibus Deluxe,Desserts,403.99
2763,110,Minus Thali,Desserts,328.09
2764,40,Necessitatibus Combo,Beverages,671.92
2765,41,Ex Platter,Desserts,368.97
2766,51,Beatae Thali,Sides,54.25
2767,52,Officia Special,Sides,315.21
2768,104,Numquam Deluxe,Combos,625.29
2769,3,Rem Thali,Rice & Biryani,206.46
2770,92,Occaecati Combo,Desserts,674.41
2771,4,Commodi Combo,Sides,643.19
2772,42,Praesentium Bowl,Rice & Biryani,648.11
2773,80,Occaecati Bowl,Combos,692.3
2774,14,Ipsam Special,Rice & Biryani,170.31
2775,93,Cumque Platter,Combos,764.03
2776,6,Praesentium Thali,Sides,565.85
2777,117,Ullam Wrap,Combos,237.38
2778,78,Ad Bowl,Sides,94.49
2779,8,Corporis Wrap,Beverages,257.03
2780,48,Necessitatibus Platter,Desserts,133.27
2781,18,Neque Wrap,Main Course,293.41
2782,100,Amet Wrap,Sides,668.23
2783,112,Quos Deluxe,Desserts,480.57
2784,72,Quo Special,Combos,233.92
2785,74,A Bowl,Desserts,467.51
2786,105,Consectetur Combo,Starters,155.35
2787,99,Sed Special,Beverages,767.9
2788,47,Sit Thali,Combos,610.45
2789,28,Tempore Deluxe,Beverages,401.24
2790,59,Incidunt Combo,Beverages,199.24
2791,91,Quaerat Combo,Desserts,502.71
2792,120,Ratione Special,Breads,139.39
2793,53,Enim Platter,Sides,654.55
2794,103,Ullam Special,Starters,734.74
2795,66,Velit Combo,Starters,474.29
2796,5,Odit Bowl,Beverages,642.6
2797,63,Laboriosam Combo,Beverages,525.78
2798,95,Maiores Special,Main Course,780.67
2799,100,Asperiores Special,Breads,648.94
2800,109,Et Thali,Main Course,480.44
2801,60,Odit Bowl,Rice & Biryani,613.93
2802,99,Iure Wrap,Sides,663.32
2803,60,Ratione Platter,Breads,537.83
2804,10,Sit Deluxe,Beverages,390.54
2805,100,Sapiente Wrap,Sides,717.05
2806,52,Pariatur Bowl,Desserts,54.77
2807,107,Unde Platter,Starters,56.4
2808,42,Maiores Platter,Breads,244.14
2809,29,Odio Bowl,Beverages,449.27
2810,84,Cum Wrap,Rice & Biryani,627.45
2811,74,Consequatur Combo,Breads,191.64
2812,19,Unde Deluxe,Desserts,186.19
2813,4,Est Bowl,Starters,634.6
2814,70,A Combo,Main Course,295.6
2815,41,Laboriosam Deluxe,Rice & Biryani,201.28
2816,21,Libero Platter,Desserts,224.73
2817,118,Tempora Deluxe,Beverages,70.47
2818,113,Illum Platter,Main Course,675.62
2819,49,Quo Special,Combos,700.65
2820,110,Quasi Wrap,Rice & Biryani,335.31
2821,58,Minima Platter,Sides,198.98
2822,99,Voluptates Platter,Main Course,119.64
2823,23,Corrupti Bowl,Main Course,172.16
2824,27,Aperiam Special,Combos,605.48
2825,46,Doloremque Wrap,Beverages,361.35
2826,27,Possimus Special,Beverages,408.48
2827,66,Deserunt Special,Combos,62.11
2828,49,Nemo Thali,Sides,350.23
2829,110,Corrupti Special,Beverages,320.29
2830,40,Facere Thali,Main Course,375.61
2831,109,Similique Wrap,Desserts,222.02
2832,90,Eius Special,Sides,706.96
2833,3,Eaque Combo,Beverages,84.03
2834,109,Cumque Deluxe,Breads,473.43
2835,17,Mollitia Bowl,Breads,155.17
2836,61,Esse Thali,Starters,95.89
2837,103,Officia Deluxe,Desserts,328.78
2838,54,Eaque Thali,Breads,364.43
2839,23,Labore Bowl,Breads,606.48
2840,104,Corrupti Wrap,Breads,323.8
2841,119,Nesciunt Special,Breads,72.49
2842,27,Aperiam Combo,Sides,518.98
2843,117,Tempora Thali,Desserts,516.44
2844,4,Veniam Thali,Starters,298.69
2845,114,Repudiandae Platter,Starters,601.21
2846,19,Cupiditate Platter,Starters,454.61
2847,98,Odio Bowl,Breads,168.63
2848,2,Officia Combo,Rice & Biryani,119.09
2849,9,Unde Special,Combos,398.32
2850,54,Repudiandae Thali,Combos,150.8
2851,78,Quae Thali,Starters,283.57
2852,61,Deleniti Combo,Breads,292.16
2853,70,Praesentium Combo,Main Course,408.34
2854,96,Ab Thali,Rice & Biryani,144.37
2855,66,Quia Deluxe,Breads,219.16
2856,11,Architecto Wrap,Main Course,587.95
2857,37,Quod Bowl,Main Course,237.33
2858,33,Non Deluxe,Desserts,296.47
2859,60,Reprehenderit Wrap,Desserts,619.92
2860,17,Perspiciatis Combo,Sides,331.08
2861,19,Quaerat Bowl,Starters,610.95
2862,103,Dolorum Platter,Starters,645.65
2863,24,Voluptate Special,Breads,525.97
2864,107,Repellendus Thali,Rice & Biryani,171.41
2865,42,Doloribus Special,Combos,412.88
2866,45,Debitis Deluxe,Sides,389.08
2867,28,Corporis Platter,Desserts,459.41
2868,16,Molestias Wrap,Desserts,541.6
2869,66,Unde Combo,Beverages,797.51
2870,24,Sapiente Combo,Beverages,655.24
2871,63,Sequi Thali,Combos,547.44
2872,86,Iste Thali,Beverages,622.45
2873,34,Quae Special,Beverages,369.89
2874,4,Molestiae Bowl,Breads,120.94
2875,59,Nihil Thali,Main Course,140.21
2876,92,Sequi Combo,Breads,704.98
2877,40,Voluptate Platter,Sides,464.97
2878,11,Expedita Thali,Breads,348.17
2879,114,Harum Bowl,Rice & Biryani,156.28
2880,88,Nam Deluxe,Starters,199.01
2881,96,Laboriosam Combo,Breads,472.16
2882,68,Impedit Bowl,Starters,650.19
2883,47,Odio Bowl,Rice & Biryani,570.27
2884,68,Deleniti Deluxe,Beverages,169.06
2885,88,Deserunt Deluxe,Rice & Biryani,682.43
2886,97,Neque Wrap,Breads,455.62
2887,79,Sed Platter,Rice & Biryani,258.82
2888,52,Voluptates Combo,Sides,725.72
2889,54,Quam Platter,Combos,291.44
2890,93,In Combo,Starters,106.15
2891,91,Voluptates Bowl,Desserts,206.57
2892,94,Quo Bowl,Main Course,94.42
2893,53,Ipsam Deluxe,Breads,410.7
2894,21,Quod Thali,Rice & Biryani,343.43
2895,21,Suscipit Wrap,Sides,343.25
2896,25,Esse Deluxe,Beverages,102.9
2897,36,Eligendi Deluxe,Sides,142.6
2898,95,Eos Bowl,Breads,204.37
2899,19,Soluta Wrap,Desserts,620.44
2900,2,Illum Wrap,Main Course,440.47
2901,68,Vitae Special,Combos,224.14
2902,57,Laborum Combo,Main Course,455.94
2903,79,Veniam Platter,Breads,102.8
2904,97,Delectus Wrap,Beverages,706.43
2905,6,Voluptatum Platter,Desserts,134.63
2906,60,Totam Platter,Breads,707.18
2907,89,Dolorum Thali,Combos,618.84
2908,29,Provident Bowl,Main Course,116.43
2909,94,Quis Bowl,Beverages,230.97
2910,109,Voluptate Wrap,Combos,677.53
2911,56,Tempore Platter,Starters,528.54
2912,111,Iste Thali,Desserts,681.74
2913,94,Voluptatum Combo,Desserts,530.2
2914,43,Cum Platter,Desserts,787.31
2915,11,Libero Special,Main Course,584.82
2916,63,Ratione Deluxe,Combos,216.04
2917,56,Perferendis Wrap,Desserts,127.97
2918,100,Reprehenderit Thali,Combos,470.5
2919,108,Rem Bowl,Sides,504.97
2920,112,Vel Wrap,Sides,81.58
2921,14,Voluptatum Bowl,Main Course,481.72
2922,16,Nesciunt Thali,Rice & Biryani,320.53
2923,87,Veniam Wrap,Sides,661.46
2924,92,Quibusdam Wrap,Starters,310.48
2925,101,Illo Platter,Combos,480.01
2926,67,Nisi Special,Sides,659.87
2927,81,Accusantium Wrap,Sides,551.8
2928,4,Quasi Deluxe,Breads,68.11
2929,43,Corrupti Special,Desserts,740.5
2930,103,Alias Special,Combos,687.07
2931,33,Modi Combo,Beverages,314.28
2932,32,Dignissimos Combo,Combos,637.78
2933,42,Asperiores Platter,Desserts,626.46
2934,21,Velit Deluxe,Beverages,605.53
2935,97,Aspernatur Combo,Breads,683.54
2936,110,Eligendi Special,Beverages,313.85
2937,69,Fugiat Wrap,Rice & Biryani,287.4
2938,40,Dolorem Special,Main Course,529.59
2939,41,Illo Bowl,Combos,529.61
2940,97,Vero Platter,Rice & Biryani,248.51
2941,91,Explicabo Platter,Beverages,302.75
2942,57,Dignissimos Combo,Breads,769.48
2943,42,Assumenda Special,Main Course,192.34
2944,40,Voluptas Bowl,Desserts,617.58
2945,69,Impedit Deluxe,Sides,513.85
2946,10,Enim Deluxe,Main Course,117.91
2947,77,Quis Wrap,Sides,689.16
2948,19,Aliquid Wrap,Beverages,449.62
2949,51,Magnam Deluxe,Sides,127.72
2950,95,Odio Thali,Desserts,510.07
2951,11,Corporis Combo,Rice & Biryani,381.9
2952,6,Sint Deluxe,Breads,550.64
2953,36,Veniam Special,Combos,218.35
2954,89,Ratione Deluxe,Rice & Biryani,706.35
2955,57,Et Wrap,Rice & Biryani,159.03
2956,38,Tenetur Deluxe,Starters,693.15
2957,62,Ratione Thali,Combos,360.89
2958,71,Molestias Bowl,Rice & Biryani,359.24
2959,109,Ex Bowl,Sides,520.44
2960,114,Quaerat Platter,Desserts,580.06
2961,47,Voluptatem Thali,Desserts,373.49
2962,47,Illo Deluxe,Beverages,455.28
2963,10,Voluptate Wrap,Breads,291.25
2964,106,Vel Wrap,Rice & Biryani,646.67
2965,75,Architecto Deluxe,Main Course,785.76
2966,101,Modi Bowl,Combos,451.52
2967,14,Molestias Thali,Rice & Biryani,590.08
2968,92,Nesciunt Wrap,Rice & Biryani,398.96
2969,74,Vitae Thali,Starters,395.18
2970,57,Ipsam Platter,Sides,98.49
2971,22,Quod Special,Combos,469.25
2972,8,Asperiores Combo,Combos,700.68
2973,19,Accusantium Special,Beverages,99.06
2974,93,Explicabo Combo,Desserts,760.51
2975,94,Eligendi Special,Combos,373.12
2976,98,Sit Deluxe,Sides,211.4
2977,58,Numquam Combo,Desserts,297.9
2978,73,Et Thali,Sides,158.17
2979,70,Tempora Wrap,Beverages,697.05
2980,79,Voluptatibus Special,Beverages,490.59
2981,100,Voluptatum Special,Main Course,447.33
2982,94,Tenetur Deluxe,Rice & Biryani,236.6
2983,77,Maxime Thali,Breads,676.8
2984,4,Repudiandae Wrap,Combos,596.5
2985,43,Quisquam Special,Main Course,759.61
2986,74,Sed Wrap,Sides,653.69
2987,49,Eius Wrap,Combos,153.88
2988,44,Earum Deluxe,Main Course,283.4
2989,23,Impedit Wrap,Sides,709.3
2990,64,Occaecati Special,Breads,245.38
2991,26,Dolorum Deluxe,Beverages,789.23
2992,82,Vero Special,Beverages,388.8
2993,13,Autem Bowl,Desserts,65.3
2994,78,Ea Special,Starters,562.03
2995,13,Doloribus Deluxe,Starters,772.7
2996,68,Quam Special,Starters,295.14
2997,40,Cumque Special,Beverages,694.52
2998,23,Minus Deluxe,Combos,186.34
2999,28,Animi Combo,Main Course,704.07
3000,117,Nobis Deluxe,Beverages,480.49
