review_id,order_id,rating,review_text,review_date
600,1723,4,"Loved it, will order again.",2024-10-06
601,18004,5,Value for money.,2026-06-28
602,19771,4,Order was missing an item.,2025-09-02
603,5670,4,Order was missing an item.,2026-06-11
604,2391,4,Delivery was late but food was good.,2025-03-26
605,7395,5,Rider was polite and quick.,2024-11-18
606,15504,4,Rider was polite and quick.,2024-01-14
607,11373,5,Average experience.,2026-06-01
608,19135,2,Average experience.,2024-11-30
609,13464,,Absolutely delicious.,2024-03-11
610,11610,4,Packaging could be better.,2026-04-03
611,20776,1,Would not recommend.,2026-06-19
612,1513,3,Delivery was late but food was good.,2026-04-08
613,4712,3,Average experience.,2024-12-08
614,21076,3,Delivery was late but food was good.,2026-06-09
615,23335,4,Absolutely delicious.,2025-12-17
616,10293,3,Average experience.,2026-03-21
617,13632,3,"Great food, arrived hot!",2025-11-06
618,22829,5,"Great food, arrived hot!",2025-11-08
619,17556,3,Portion size was small.,2025-12-05
620,24563,5,Would not recommend.,2026-05-21
621,3768,5,Absolutely delicious.,2025-06-24
622,3568,4,Best biryani in town.,2026-06-01
623,20172,4,Perfect as always.,2025-12-18
624,18436,4,"Great food, arrived hot!",2025-11-20
625,22958,4,Value for money.,2025-11-22
626,7118,3,Rider was polite and quick.,2026-06-16
627,1575,4,Value for money.,2025-10-01
628,5041,2,Average experience.,03/04/2024
629,16457,2,Perfect as always.,2026-05-23
630,2903,5,Packaging could be better.,2026-03-30
631,18987,2,Order was missing an item.,2025-02-03
632,8733,5,Absolutely delicious.,2025-02-10
633,4020,5,Rider was polite and quick.,2026-07-10
634,17669,3,Packaging could be better.,2026-01-19
635,13110,3,Average experience.,2026-01-02
636,18263,4,Best biryani in town.,2025-04-13
637,1175,5,Average experience.,2026-04-08
638,3310,5,"Great food, arrived hot!",2024-05-28
639,7194,3,Delivery was late but food was good.,2025-10-14
640,8018,3,Average experience.,2026-02-11
641,22957,5,Food was cold on arrival.,2025-09-30
642,13425,,"Loved it, will order again.",2026-01-14
643,20353,4,Food was cold on arrival.,2025-10-27
644,21465,4,Packaging could be better.,2026-01-06
645,488,3,Rider was polite and quick.,2025-03-13
646,11868,2,Fresh and tasty.,2025-07-08
647,23018,5,Fresh and tasty.,2025-07-13
648,22622,5,Fresh and tasty.,2026-05-01
649,3396,4,Value for money.,2025-05-31
650,19081,4,"Loved it, will order again.",2025-04-10
651,20055,5,Average experience.,2025-09-09
652,2607,,Portion size was small.,2025-09-10
653,18224,5,Packaging could be better.,2026-05-17
654,24753,5,Fresh and tasty.,2026-03-12
655,17059,4,"Loved it, will order again.",2025-08-01
656,4140,4,"Great food, arrived hot!",2025-11-24
657,22049,5,Order was missing an item.,2024-07-02
658,8406,5,Order was missing an item.,2026-06-23
659,8454,1,Value for money.,2024-05-16
660,17433,5,"Great food, arrived hot!",2026-04-09
661,15490,3,"Loved it, will order again.",2024-04-05
662,8881,3,Food was cold on arrival.,2026-05-15
663,3965,4,Packaging could be better.,2026-02-28
664,119,,Best biryani in town.,2025-02-16
665,21723,5,Order was missing an item.,2025-08-10
666,20304,1,Fresh and tasty.,2025-04-22
667,22627,4,Delivery was late but food was good.,2025-01-02
668,19819,3,Average experience.,2025-09-04
669,5522,4,Fresh and tasty.,2025-12-04
670,6660,4,"Great food, arrived hot!",2025-07-15
671,13429,3,Would not recommend.,2025-09-26
672,1838,,Rider was polite and quick.,2026-03-16
673,10203,4,Rider was polite and quick.,2025-01-10
674,15233,5,Packaging could be better.,2024-01-15
675,7307,4,Perfect as always.,2026-01-29
676,9268,3,Packaging could be better.,2024-09-21
677,10644,4,Average experience.,2026-06-22
678,6101,3,Average experience.,2025-04-07
679,724,5,Perfect as always.,2026-03-21
680,20136,5,"Loved it, will order again.",2026-03-08
681,5051,4,Delivery was late but food was good.,2024-12-30
682,17835,4,Packaging could be better.,2025-06-28
683,1342,5,Value for money.,2025-11-23
684,11609,5,"Loved it, will order again.",2024-09-30
685,6029,3,Average experience.,2024-12-28
686,14637,5,Best biryani in town.,2025-10-25
687,17239,3,Best biryani in town.,2026-04-08
688,19721,3,Rider was polite and quick.,2025-11-06
689,21331,4,Packaging could be better.,2026-01-06
690,4958,4,Best biryani in town.,2025-02-24
691,10252,3,Portion size was small.,2025-08-03
692,13079,,Value for money.,2025-08-28
693,24841,5,Rider was polite and quick.,2026-05-19
694,9862,,Absolutely delicious.,2025-07-25
695,1861,,Perfect as always.,2025-01-15
696,6228,5,Perfect as always.,2026-04-02
697,13715,,Rider was polite and quick.,2026-02-12
698,13621,2,Absolutely delicious.,2024-03-07
699,7865,2,Absolutely delicious.,2024-04-15
700,2314,,Absolutely delicious.,2026-06-18
701,15185,5,Perfect as always.,2024-02-25
702,1617,4,Fresh and tasty.,2025-08-28
703,7293,5,Food was cold on arrival.,2026-01-19
704,6555,4,Best biryani in town.,2026-04-07
705,18687,2,Value for money.,2024-03-09
706,12076,3,Packaging could be better.,2024-10-17
707,14090,5,Order was missing an item.,2025-10-05
708,9631,5,Delivery was late but food was good.,2024-02-27
709,21399,5,Portion size was small.,2024-12-26
710,20349,4,"Great food, arrived hot!",2025-12-15
711,4726,4,Portion size was small.,2026-02-26
712,2573,,Food was cold on arrival.,2025-01-26
713,11783,1,Portion size was small.,03/26/2024
714,6504,5,"Great food, arrived hot!",2024-08-07
715,16505,1,Value for money.,2024-12-21
716,4817,,"Loved it, will order again.",2024-11-09
717,13045,5,Absolutely delicious.,2026-03-17
718,1033,4,Rider was polite and quick.,2026-05-22
719,11859,5,Delivery was late but food was good.,2026-06-28
720,24692,,Perfect as always.,2025-04-26
721,11334,3,Perfect as always.,2026-05-20
722,15957,,Average experience.,2026-01-17
723,699,4,Would not recommend.,2025-11-16
724,6805,5,Food was cold on arrival.,2026-05-11
725,9951,,Value for money.,2026-06-18
726,17589,,Best biryani in town.,2026-02-01
727,21561,1,Best biryani in town.,2025-08-29
728,3113,4,Portion size was small.,2026-06-01
729,21635,5,Rider was polite and quick.,2025-10-31
730,6113,4,"Great food, arrived hot!",2026-05-09
731,9319,,Value for money.,2026-06-10
732,15552,,"Loved it, will order again.",2026-06-21
733,1987,5,Average experience.,2025-05-20
734,8146,2,Portion size was small.,2025-08-28
735,2164,5,Fresh and tasty.,2024-11-22
736,1569,5,Packaging could be better.,2026-05-17
737,8168,4,Order was missing an item.,2026-05-19
738,24227,4,Value for money.,2026-05-31
739,10464,3,Food was cold on arrival.,2024-04-30
740,8108,5,"Great food, arrived hot!",2026-01-30
741,13199,2,Food was cold on arrival.,2024-11-23
742,21554,,Best biryani in town.,2026-03-26
743,14892,4,"Great food, arrived hot!",2026-06-11
744,2544,4,Fresh and tasty.,2024-09-10
745,17929,4,Fresh and tasty.,2026-06-03
746,11201,4,Perfect as always.,2024-10-31
747,12565,3,"Loved it, will order again.",2026-02-27
748,13959,4,Fresh and tasty.,2026-04-06
749,12817,4,Absolutely delicious.,2025-10-05
750,20254,2,"Great food, arrived hot!",2025-09-21
751,14965,2,Best biryani in town.,2025-10-09
752,9100,3,"Loved it, will order again.",2025-04-05
753,4511,5,Best biryani in town.,2025-05-25
754,23417,1,Food was cold on arrival.,2025-04-16
755,16922,5,Absolutely delicious.,2024-06-21
756,17728,5,Order was missing an item.,2026-06-17
757,21311,5,Delivery was late but food was good.,2025-07-17
758,4678,5,"Great food, arrived hot!",2026-06-18
759,9320,2,Packaging could be better.,2026-06-12
760,3301,4,Order was missing an item.,2025-11-18
761,10402,5,"Great food, arrived hot!",2026-05-28
762,12261,5,Fresh and tasty.,2025-06-14
763,15028,5,Portion size was small.,2025-08-24
764,22374,,Delivery was late but food was good.,2025-04-06
765,8918,4,"Great food, arrived hot!",2026-01-16
766,14387,5,Delivery was late but food was good.,2026-01-29
767,4842,4,Portion size was small.,2025-11-01
768,6926,5,"Loved it, will order again.",2026-06-17
769,2232,5,Would not recommend.,2026-06-20
770,22168,5,Value for money.,2025-08-17
771,6783,5,Packaging could be better.,2026-03-11
772,1945,4,Fresh and tasty.,2025-09-21
773,13357,4,Average experience.,2026-04-22
774,10799,5,Perfect as always.,2026-04-22
775,3264,4,Portion size was small.,2026-05-15
776,15176,5,"Great food, arrived hot!",2025-08-08
777,4338,5,Best biryani in town.,2025-04-02
778,10607,3,Fresh and tasty.,2026-04-01
779,10145,2,Value for money.,2025-10-26
780,2719,5,Perfect as always.,2026-02-26
781,10069,3,Delivery was late but food was good.,2026-03-26
782,16109,5,Delivery was late but food was good.,2026-04-03
783,12175,4,Value for money.,2026-05-21
784,10604,5,Perfect as always.,2026-05-03
785,7528,3,Value for money.,2024-08-11
786,4371,4,Value for money.,23/02/2026
787,9403,4,Delivery was late but food was good.,2026-04-04
788,14555,5,Fresh and tasty.,2025-12-27
789,7609,3,Food was cold on arrival.,2026-05-13
790,22821,4,Portion size was small.,2026-02-15
791,159,5,Delivery was late but food was good.,2025-05-30
792,14508,,Average experience.,2025-11-17
793,978,5,Absolutely delicious.,2026-03-29
794,11147,5,Average experience.,2025-05-26
795,3065,5,Food was cold on arrival.,2024-03-27
796,774,,Fresh and tasty.,2026-01-20
797,20430,5,Perfect as always.,2025-09-22
798,9148,5,Packaging could be better.,2026-02-14
799,17468,4,Order was missing an item.,2024-05-10
800,14939,5,"Loved it, will order again.",2026-03-07
801,16230,4,Absolutely delicious.,2025-04-01
802,6161,3,Food was cold on arrival.,2025-10-17
803,6819,4,Food was cold on arrival.,2026-04-17
804,11476,4,Order was missing an item.,2026-01-28
805,1567,5,Portion size was small.,2025-03-06
806,22595,4,Food was cold on arrival.,2024-10-06
807,13449,5,Best biryani in town.,2025-10-10
808,11380,4,"Great food, arrived hot!",2025-11-21
809,10187,5,Packaging could be better.,2024-05-26
810,3224,5,Order was missing an item.,2025-04-19
811,790,5,Value for money.,2025-07-10
812,20146,4,"Loved it, will order again.",2025-12-11
813,15972,5,Portion size was small.,2026-01-10
814,19280,5,Value for money.,2024-06-21
815,6428,4,Best biryani in town.,2026-03-07
816,15591,5,Rider was polite and quick.,2026-04-09
817,618,4,"Loved it, will order again.",11/10/2025
818,23248,4,Fresh and tasty.,2025-11-29
819,5848,4,Average experience.,2026-02-12
820,15546,5,Packaging could be better.,2026-02-25
821,13976,4,Packaging could be better.,2024-08-13
822,18546,5,Rider was polite and quick.,2026-06-27
823,1397,1,"Loved it, will order again.",2024-03-13
824,21631,5,Order was missing an item.,2025-03-20
825,7230,5,Portion size was small.,2025-02-18
826,14917,4,Food was cold on arrival.,2026-02-10
827,2649,5,Value for money.,2026-06-26
828,21098,5,Average experience.,2026-02-11
829,8279,5,Food was cold on arrival.,2026-01-13
830,16395,2,Food was cold on arrival.,2026-01-14
831,24215,5,Average experience.,2024-05-10
832,10491,1,Value for money.,2025-09-20
833,16514,5,Would not recommend.,2026-01-14
834,10360,2,Delivery was late but food was good.,2025-08-19
835,13711,5,Portion size was small.,2024-06-13
836,21182,5,Absolutely delicious.,2025-05-31
837,17923,4,Average experience.,2025-12-06
838,12174,,Food was cold on arrival.,2026-06-04
839,18769,5,Average experience.,2026-03-02
840,13779,4,Fresh and tasty.,2025-02-15
841,13416,4,Portion size was small.,2024-11-03
842,21614,5,"Great food, arrived hot!",2025-11-03
843,18362,5,Rider was polite and quick.,2026-06-27
844,9958,5,Fresh and tasty.,2026-06-07
845,16729,5,Delivery was late but food was good.,2024-12-08
846,2560,4,"Great food, arrived hot!",2026-02-27
847,18637,5,Delivery was late but food was good.,2026-02-05
848,1505,5,Packaging could be better.,2025-02-04
849,10005,1,Food was cold on arrival.,2026-06-11
850,5397,4,Packaging could be better.,2024-05-13
851,1498,4,Food was cold on arrival.,2025-06-05
852,454,3,"Loved it, will order again.",2025-11-22
853,5892,5,Would not recommend.,2025-10-15
854,22053,1,Packaging could be better.,2024-09-02
855,6829,4,Delivery was late but food was good.,2025-07-05
856,11613,3,Average experience.,2025-09-23
857,24152,4,Portion size was small.,2026-04-21
858,15500,3,Portion size was small.,2024-11-03
859,20469,4,Absolutely delicious.,2026-05-27
860,7298,5,Food was cold on arrival.,2025-11-02
861,16271,5,"Loved it, will order again.",2026-06-16
862,5339,5,Average experience.,2025-08-04
863,3349,3,"Loved it, will order again.",2026-06-09
864,20852,5,Delivery was late but food was good.,2025-08-15
865,12691,4,Absolutely delicious.,11/05/2026
866,19902,4,Value for money.,2025-06-17
867,11551,4,Value for money.,2024-09-20
868,8544,5,Average experience.,2026-07-05
869,18893,3,Best biryani in town.,2025-05-09
870,24341,5,Portion size was small.,2026-07-03
871,16093,5,Rider was polite and quick.,2026-02-18
872,4466,4,"Loved it, will order again.",2026-06-11
873,13207,5,Average experience.,2025-12-04
874,2115,1,Would not recommend.,2024-01-12
875,556,5,Rider was polite and quick.,09/10/2025
876,21062,3,Fresh and tasty.,2026-03-16
877,6163,3,Delivery was late but food was good.,2026-05-22
878,10936,5,Packaging could be better.,2025-10-21
879,570,5,Rider was polite and quick.,2025-04-30
880,20224,5,Rider was polite and quick.,2025-09-21
881,10004,4,Delivery was late but food was good.,2025-01-07
882,15525,1,Rider was polite and quick.,2024-05-21
883,22112,3,Average experience.,2025-07-29
884,1128,5,Delivery was late but food was good.,2026-01-18
885,4847,4,Perfect as always.,2025-05-18
886,6812,3,Best biryani in town.,2026-05-13
887,16679,4,"Great food, arrived hot!",2024-05-20
888,14517,4,Best biryani in town.,2026-05-10
889,4163,5,Order was missing an item.,2026-06-16
890,5145,4,Fresh and tasty.,2026-06-14
891,10725,4,Best biryani in town.,2026-06-22
892,22373,3,Would not recommend.,2026-04-13
893,12015,,Order was missing an item.,2026-03-24
894,15934,2,Delivery was late but food was good.,2025-02-15
895,23858,2,Portion size was small.,2025-05-08
896,12939,5,Absolutely delicious.,2025-08-08
897,4724,5,Value for money.,2026-01-12
898,1535,4,Rider was polite and quick.,2026-06-13
899,14795,2,Value for money.,2025-09-06
900,22574,4,Best biryani in town.,2024-10-29
901,7527,3,Perfect as always.,2025-07-13
902,9681,5,Perfect as always.,2026-02-01
903,22888,2,Delivery was late but food was good.,2026-01-15
904,15353,3,Absolutely delicious.,2024-09-30
905,2252,5,Packaging could be better.,2025-02-24
906,22665,4,Absolutely delicious.,2026-02-18
907,22222,3,Best biryani in town.,2026-01-06
908,18633,1,Delivery was late but food was good.,2025-03-31
909,21660,5,Best biryani in town.,2025-02-07
910,24594,4,Rider was polite and quick.,2026-05-09
911,15399,4,Average experience.,2025-05-29
912,21480,3,Average experience.,2025-04-01
913,3361,4,Fresh and tasty.,2026-02-13
914,13038,4,Average experience.,2025-05-26
915,23026,4,Best biryani in town.,2026-06-23
916,15152,5,Perfect as always.,2026-03-31
917,17895,5,Would not recommend.,2025-10-23
918,9417,1,Portion size was small.,2026-03-22
919,21260,4,Value for money.,2025-11-08
920,6899,4,Packaging could be better.,2024-12-20
921,16090,5,"Loved it, will order again.",2024-07-27
922,19889,4,Perfect as always.,2025-08-05
923,18035,4,Would not recommend.,2024-10-02
924,18794,4,Rider was polite and quick.,2024-05-19
925,18931,1,Food was cold on arrival.,2024-10-28
926,5815,5,Order was missing an item.,2024-11-12
927,782,4,Order was missing an item.,2024-10-16
928,707,5,Best biryani in town.,2025-05-31
929,14866,5,Average experience.,2025-06-17
930,21448,4,Rider was polite and quick.,2026-06-17
931,12009,4,Average experience.,2026-06-06
932,14875,5,Value for money.,2026-05-09
933,316,5,Average experience.,2026-06-26
934,218,3,Average experience.,2026-02-08
935,5353,1,Average experience.,2025-09-09
936,862,4,Delivery was late but food was good.,2026-03-08
937,16774,3,Rider was polite and quick.,2026-04-29
938,13599,5,"Great food, arrived hot!",2025-03-30
939,10690,4,Portion size was small.,2025-11-20
940,3938,4,Packaging could be better.,2025-11-09
941,2579,4,Would not recommend.,2025-07-23
942,24745,4,Fresh and tasty.,2026-05-16
943,21540,5,Delivery was late but food was good.,2025-03-15
944,4651,,Absolutely delicious.,2026-01-14
945,9202,4,Rider was polite and quick.,2026-06-27
946,11326,5,Would not recommend.,2024-07-12
947,10461,4,Value for money.,2025-10-02
948,20968,5,Order was missing an item.,2025-02-13
949,16745,4,Delivery was late but food was good.,2025-09-23
950,658,2,Perfect as always.,2024-12-26
951,286,3,Fresh and tasty.,2026-04-17
952,15005,3,Packaging could be better.,2025-09-19
953,5096,5,Best biryani in town.,2025-01-14
954,11316,3,Rider was polite and quick.,2026-06-20
955,7828,5,Best biryani in town.,2024-07-11
956,15209,3,Fresh and tasty.,2025-11-13
957,23408,2,Perfect as always.,2025-05-16
958,8731,4,Would not recommend.,2025-11-11
959,935,5,Order was missing an item.,2024-05-19
960,21356,3,Value for money.,2025-05-05
961,4552,5,Order was missing an item.,2026-06-03
962,15585,4,Absolutely delicious.,2026-03-01
963,22988,,Perfect as always.,2026-06-30
964,18425,5,Average experience.,2025-10-03
965,13972,4,Food was cold on arrival.,2025-06-12
